Observer,Contrast,State,Time,Duration,HistorySame,HistoryOther,Tau,iRow
kb,0.0625,1,0.582462,0.883743,0.4303678563818548,0.26735651914333186,0.9,1793
kb,0.0625,-1,0.631751,2.684596,0.26735651914333186,0.4303678563818548,0.9,1795
kb,0.0625,1,0.681629,1.700803,0.13973366796196038,0.7621221953024165,0.9,1797
kb,0.0625,-1,0.73171,2.451153,0.14099913821027338,0.16552761295041704,0.9,1799
kb,0.0625,1,0.782631,3.735092,0.053744210129919597,0.721095942876685,0.9,1801
kb,0.0625,-1,0.832012,3.801785,0.043315779360553225,0.26784326800926156,0.9,1803
kb,0.0625,1,0.881953,3.151498,0.028236001733234428,0.46895719743611125,0.9,1805
kb,0.0625,-1,0.931908,1.867543,0.04943740545743689,0.4673674892818371,0.9,1807
kb,0.0625,1,0.981853,3.301551,0.26631100598822455,0.4583592427526505,0.9,1809
kb,0.0625,-1,1.032052,2.951391,0.08480038846420448,0.8642612477268516,0.9,1811
kb,0.0625,1,1.082067,1.033826,0.28061202162621635,0.7028490935350213,0.9,1813
kb,0.0625,-1,1.132092,0.767034,0.40049094866406093,0.5900850174432475,0.9,1815
kb,0.0625,1,1.182182,4.40207,0.035446035540808635,0.024057239178223642,0.9,1817
kb,0.0625,-1,1.232038,2.934711,0.0025361109584044867,0.8983168491980686,0.9,1819
kb,0.0625,-1,1.281927,0.833724,0.6761391776626641,0.2916693393084217,0.9,1821
kb,0.0625,1,1.354497,2.651246,0.2916693393084217,0.6761391776626641,0.9,1823
kb,0.0625,-1,1.398633,0.850401,0.21953174696150715,0.7700161852688818,0.9,1825
kb,0.0625,1,1.448658,2.501178,0.4387634776250155,0.1250915429943735,0.9,1827
kb,0.0625,-1,1.498871,1.867537,0.04061525477431552,0.8177753363715713,0.9,1829
kb,0.0625,1,1.565672,1.950924,0.4659771539439326,0.4533322867121009,0.9,1831
kb,0.0625,-1,1.615649,4.702209,0.02723138509128244,0.07334145096341778,0.9,1833
kb,0.0625,-1,0.03144,1.850954,0,0,30,1773
kb,0.0625,1,0.081343,1.900852,0,0.016731970556836732,30,1775
kb,0.0625,-1,0.131373,3.534989,0.016176737142453518,0.016452011718121873,30,1777
kb,0.0625,1,0.181406,1.050496,0.015639928583851676,0.06473896117668776,30,1779
kb,0.0625,1,0.231422,0.883749,0.03211021231611233,0.06365575078439922,30,1781
kb,0.0625,-1,0.281474,2.5512,0.06259066463650131,0.03157294518906536,30,1783
kb,0.0625,1,0.331461,3.351574,0.03001448190040657,0.09212989326180505,30,1785
kb,0.0625,-1,0.381489,1.650781,0.080496299506132,0.07159154423877499,30,1787
kb,0.0625,-1,0.431523,3.78512,0.08962353681023319,0.0657993074685341,30,1789
kb,0.0625,1,0.481531,1.300611,0.06150479802597314,0.13230891375851014,30,1791
kb,0.0625,1,0.582462,0.883743,0.07720767211313508,0.1300951249090957,30,1793
kb,0.0625,-1,0.631751,2.684596,0.1300951249090957,0.07720767211313508,30,1795
kb,0.0625,1,0.681629,1.700803,0.07464561409024198,0.15896203286501243,30,1797
kb,0.0625,-1,0.73171,2.451153,0.15111555256274112,0.08713779001984662,30,1799
kb,0.0625,1,0.782631,3.735092,0.08424621114034897,0.17928491901998722,30,1801
kb,0.0625,-1,0.832012,3.801785,0.16477956491233292,0.12515286100246636,30,1803
kb,0.0625,1,0.881953,3.151498,0.1169845357720582,0.2025597493172963,30,1805
kb,0.0625,-1,0.931908,1.867543,0.1893393251275447,0.15788414820517446,30,1807
kb,0.0625,1,0.981853,3.301551,0.15524243528601422,0.202903275671096,30,1809
kb,0.0625,-1,1.032052,2.951391,0.1928878240118212,0.19694027641359765,30,1811
kb,0.0625,1,1.082067,1.033826,0.1904050137718634,0.2196710201537163,30,1813
kb,0.0625,-1,1.132092,0.767034,0.21599549111231403,0.20395113324439518,30,1815
kb,0.0625,1,1.182182,4.40207,0.18745011673648954,0.19852000515751647,30,1817
kb,0.0625,-1,1.232038,2.934711,0.1855632420928915,0.24048263760147992,30,1819
kb,0.0625,-1,1.281927,0.833724,0.21258949703135563,0.2325024660178771,30,1821
kb,0.0625,1,1.354497,2.651246,0.2325024660178771,0.21258949703135563,30,1823
kb,0.0625,-1,1.398633,0.850401,0.20553493093002476,0.25797109058161444,30,1825
kb,0.0625,1,1.448658,2.501178,0.2536547258894878,0.20209592651730207,30,1827
kb,0.0625,-1,1.498871,1.867537,0.1953895788739106,0.2784214342365702,30,1829
kb,0.0625,1,1.565672,1.950924,0.27376289499653167,0.2088522967499164,30,1831
kb,0.0625,-1,1.615649,4.702209,0.1919547431959741,0.2672535666592333,30,1833
kb,0.0625,1,0.08396,1.383993,0,0.43018927911001803,0.9,1838
kb,0.0625,1,0.133982,0.550261,0.24512646324882106,0.13967568673302241,0.9,1840
kb,0.0625,-1,0.184007,0.950447,0.13967568673302241,0.24512646324882106,0.9,1842
kb,0.0625,-1,0.23404,1.067179,0.07958870374814679,0.13967568673302241,0.9,1844
kb,0.0625,1,0.284056,1.484031,0.07958870374814679,0.47553977576744866,0.9,1846
kb,0.0625,-1,0.334074,0.850406,0.27096766244191034,0.47553977576744866,0.9,1848
kb,0.0625,1,0.384099,0.783706,0.47553977576744866,0.2709676624419104,0.9,1850
kb,0.0625,1,0.434125,0.883753,0.27096766244191034,0.15440027907389825,0.9,1852
kb,0.0625,1,0.484149,0.166748,0.2709676624419104,0.15440027907389825,0.9,1854
kb,0.0625,-1,0.534172,3.151488,0.05013133999069674,0.08797893432471239,0.9,1856
kb,0.0625,1,0.584194,3.651725,0.016276856909436026,0.8242661566612502,0.9,1858
kb,0.0625,-1,0.63422,0.817055,0.15249630369184183,0.8180027871275524,0.9,1860
kb,0.0625,1,0.684246,1.283938,0.8180027871275524,0.15249630369184186,0.9,1862
kb,0.0625,-1,0.734265,2.401136,0.08689402873970603,0.896296036933183,0.9,1864
kb,0.0625,1,0.784289,1.750818,0.09448740914952328,0.22842474744790556,0.9,1866
kb,0.0625,-1,0.834314,3.301557,0.13015887001240312,0.48402921783253444,0.9,1868
kb,0.0625,1,0.884342,2.734615,0.08954955386898132,0.8390719356238743,0.9,1870
kb,0.0625,-1,0.934362,1.150544,0.27243344852556967,0.7043910727788864,0.9,1872
kb,0.0625,1,0.984385,0.616952,0.40136958496860503,0.5854247788089166,0.9,1874
kb,0.0625,-1,1.034407,1.917575,0.5854247788089166,0.401369584968605,0.9,1876
kb,0.0625,1,1.084428,3.201509,0.13031838573527235,0.435204672961135,0.9,1878
kb,0.0625,-1,1.134459,2.901366,0.08051659459708341,0.8391014473997997,0.9,1880
kb,0.0625,1,1.184478,2.451156,0.15524095963038761,0.39969841008263973,0.9,1882
kb,0.0625,-1,1.234501,1.78417,0.07394763164364429,0.4135230580694695,0.9,1884
kb,0.0625,1,1.284522,2.017616,0.23562987182319428,0.4723254324049897,0.9,1886
kb,0.0625,-1,1.334554,2.00094,0.08738425325281578,0.42839569583112047,0.9,1888
kb,0.0625,1,1.384575,0.750351,0.13909333847759595,0.7036880337557567,0.9,1890
kb,0.0625,-1,1.434595,1.133868,0.13018831749031054,0.025733459774582034,0.9,1892
kb,0.0625,-1,1.48462,1.784175,0.2873965604667143,0.008355249283448841,0.9,1894
kb,0.0625,1,1.534643,2.050966,0.0027128179110034296,0.3384396021325793,0.9,1896
kb,0.0625,-1,1.584679,2.234387,0.10988601097478641,0.6761965516283888,0.9,1898
kb,0.0625,1,1.634688,1.93424,0.12510215766977958,0.40513200383508474,0.9,1900
kb,0.0625,-1,1.684713,1.250585,0.2308485591608726,0.5014738297567273,0.9,1902
kb,0.0625,1,1.734735,1.100519,0.2857451644411409,0.5617292630218884,0.9,1904
kb,0.0625,-1,1.784761,1.350636,0.32007935630750056,0.5930099372510509,0.9,1906
kb,0.0625,1,1.834781,0.600284,0.19254099125018892,0.34905119143778257,0.9,1908
kb,0.0625,-1,1.884805,0.550261,0.34905119143778257,0.19254099125018898,0.9,1910
kb,0.0625,-1,1.934829,2.000944,0.19889311102066998,0.10971192102514193,0.9,1912
kb,0.0625,1,1.984857,2.684597,0.0356217336324339,0.7398932044605263,0.9,1914
kb,0.0625,-1,2.03488,2.651249,0.13688658438188517,0.39139247601445043,0.9,1916
kb,0.0625,1,2.084901,2.701272,0.12707897552108777,0.7197606613899055,0.9,1918
kb,0.0625,-1,2.134923,2.017613,NA,NA,0.9,1920
kb,0.0625,-1,0.033942,1.250591,0,0,30,1836
kb,0.0625,1,0.08396,1.383993,0,0.016731970556836732,30,1838
kb,0.0625,1,0.133982,0.550261,0.016452011718121873,0.016176737142453518,30,1840
kb,0.0625,-1,0.184007,0.950447,0.016176737142453518,0.01645201171812183,30,1842
kb,0.0625,-1,0.23404,1.067179,0.015906068452880277,0.01617673714245349,30,1844
kb,0.0625,1,0.284056,1.484031,0.015906068452880277,0.032371899140688394,30,1846
kb,0.0625,-1,0.334074,0.850406,0.031830253477397506,0.032371899140688394,30,1848
kb,0.0625,1,0.384099,0.783706,0.032371899140688394,0.03183025347739756,30,1850
kb,0.0625,1,0.434125,0.883753,0.031830253477397506,0.0312976706133971,30,1852
kb,0.0625,1,0.484149,0.166748,0.03183025347739756,0.0312976706133971,30,1854
kb,0.0625,-1,0.534172,3.151488,0.030259089266514633,0.030773998910196162,30,1856
kb,0.0625,1,0.584194,3.651725,0.029254972184638208,0.07812619826881596,30,1858
kb,0.0625,-1,0.63422,0.817055,0.07426983291691983,0.07717164512848029,30,1860
kb,0.0625,1,0.684246,1.283938,0.07717164512848029,0.0742698329169198,30,1862
kb,0.0625,-1,0.734265,2.401136,0.07302715225929271,0.09261238199120471,30,1864
kb,0.0625,1,0.784289,1.750818,0.08656786930162226,0.10034371019934768,30,1866
kb,0.0625,-1,0.834314,3.301557,0.09866476219472843,0.10185138881813617,30,1868
kb,0.0625,1,0.884342,2.734615,0.0968239309924104,0.14315531796906092,30,1870
kb,0.0625,-1,0.934362,1.150544,0.13840485443500952,0.12679490965752502,30,1872
kb,0.0625,1,0.984385,0.616952,0.12467338096237854,0.15282103904251643,30,1874
kb,0.0625,-1,1.034407,1.917575,0.15282103904251643,0.1246733809623786,30,1876
kb,0.0625,1,1.084428,3.201509,0.12053622169836385,0.16420184010981073,30,1878
kb,0.0625,-1,1.134459,2.901366,0.1560967191523276,0.1639471864968881,30,1880
kb,0.0625,1,1.184478,2.451156,0.15585463542494107,0.18102042165684643,30,1882
kb,0.0625,-1,1.234501,1.78417,0.1720851234146212,0.18079028735640293,30,1884
kb,0.0625,1,1.284522,2.017616,0.17776530959139353,0.18593777075321494,30,1886
kb,0.0625,-1,1.334554,2.00094,0.1767597486219664,0.20161943488307885,30,1888
kb,0.0625,1,1.384575,0.750351,0.19492889912963157,0.20407813853172752,30,1890
kb,0.0625,-1,1.434595,1.133868,0.19400469479643515,0.18530706843334882,30,1892
kb,0.0625,-1,1.48462,1.784175,0.20401885816117338,0.17915784195903203,30,1894
kb,0.0625,1,1.534643,2.050966,0.17321267130704368,0.21370071170631755,30,1896
kb,0.0625,-1,1.584679,2.234387,0.20660927107690907,0.20064876736755108,30,1898
kb,0.0625,1,1.634688,1.93424,0.1907445998600718,0.22903963767882118,30,1900
kb,0.0625,-1,1.684713,1.250585,0.2252073532048306,0.2042850373881743,30,1902
kb,0.0625,1,1.734735,1.100519,0.20086694615739306,0.23817116095866095,30,1904
kb,0.0625,-1,1.784761,1.350636,0.23418608810601302,0.21423801688528266,30,1906
kb,0.0625,1,1.834781,0.600284,0.20712874633033915,0.24286687282738303,30,1908
kb,0.0625,-1,1.884805,0.550261,0.24286687282738303,0.20712874633033915,30,1910
kb,0.0625,-1,1.934829,2.000944,0.23880323146200427,0.20366307424526542,30,1912
kb,0.0625,1,1.984857,2.684597,0.19690472239944695,0.2640627715369249,30,1914
kb,0.0625,-1,2.03488,2.651249,0.25102844316250655,0.21981411250569977,30,1916
kb,0.0625,1,2.084901,2.701272,0.2125198048925248,0.27588230202905006,30,1918
kb,0.0625,-1,2.134923,2.017613,NA,NA,30,1920
kb,0.125,-1,0.091595,1.984267,0.04110999475267627,0,0.9,1924
kb,0.125,1,0.141617,0.81705,0,0.24922364811157607,0.9,1926
kb,0.125,-1,0.191647,1.550703,0.10266764539000744,0,0.9,1928
kb,0.125,1,0.241666,0.583609,0,0.2596701465225146,0.9,1930
kb,0.125,-1,0.291689,0.750284,0.10697107888256809,0,0.9,1932
kb,0.125,1,0.341714,0.466885,0,0.10697107888256809,0.9,1934
kb,0.125,-1,0.39174,1.050489,0.04406672030089707,0,0.9,1936
kb,0.125,1,0.441756,1.10052,0,0.249725412367055,0.9,1938
kb,0.125,1,0.49178,0.767028,0.24224717174493118,0.042379072242912,0.9,1940
kb,0.125,-1,0.541806,0.917095,0.007191842220407082,0.04110999475267627,0.9,1942
kb,0.125,-1,0.591829,3.351577,0.0012204749133431115,0.006976476366644859,0.9,1944
kb,0.125,1,0.641858,0.933773,4.877184516536804e-4,0.9301763271430774,0.9,1946
kb,0.125,1,0.691877,1.117197,4.877184516536288e-4,0.9301763271430774,0.9,1948
kb,0.125,-1,0.741902,0.466888,0.3831860019260718,0.5882510617972274,0.9,1950
kb,0.125,1,0.791923,0.767027,0.2423299388742391,0.15785341745157336,0.9,1952
kb,0.125,-1,0.841954,1.150545,0.15785341745157336,0.24232993887423904,0.9,1954
kb,0.125,1,0.891972,1.000469,0.04112404055650148,0.2690353200497502,0.9,1956
kb,0.125,-1,0.94199600000000006,2.201033,0.04565601536588937,0.24922603172215604,0.9,1958
kb,0.125,1,0.992019,1.38399,0.01742314141340352,0.3452326248674012,0.9,1960
kb,0.125,1,1.042044,2.3010100000000002,0.10101172127759853,0.024134865856592986,0.9,1962
kb,0.125,-1,1.092069,1.78417,0.004095751465638501,0.8474392780118445,0.9,1964
kb,0.125,1,1.14209,1.467355,0.3491024866369522,0.589737390469655,0.9,1966
kb,0.125,-1,1.192113,2.284407,0.24294223175346644,0.731862864565415,0.9,1968
kb,0.125,1,1.242137,1.467355,0.12419909097490789,0.8715252662976073,0.9,1970
kb,0.125,-1,1.292165,1.550735,0.35902470598863867,0.639213943615097,0.9,1972
kb,0.125,1,1.342183,1.367315,0.2633240905856667,0.735950321376194,0.9,1974
kb,0.125,-1,1.39221,1.717478,0.30317462725642336,0.6965264668573841,0.9,1976
kb,0.125,1,1.44223,1.467358,0.048693465310893816,0.12098832048166352,0.9,1978
kb,0.125,-1,1.492257,1.95092,0.04984112092758921,0.6081094121656851,0.9,1980
kb,0.125,1,1.542282,1.867549,0.2505105834041938,0.6085821887291355,0.9,1982
kb,0.125,-1,1.592299,1.200556,0.10327802964638944,0.2847594896186765,0.9,1984
kb,0.125,1,1.642327,0.95046,0.11730663010165537,0.6305955154605691,0.9,1986
kb,0.125,-1,1.69235,3.451628,0.25977373036787477,0.04832444911400094,0.9,1988
kb,0.125,1,1.742377,1.267264,0.0013916958235117743,0.39063207720201715,0.9,1990
kb,0.125,-1,1.792395,1.850878,0.16092082707249272,0.5886234551433555,0.9,1992
kb,0.125,1,1.842422,1.26726,0.24248334625871304,0.6543414574298551,0.9,1994
kb,0.125,-1,1.892443,2.25106,0.11104350027138245,0.2833972459460169,0.9,1996
kb,0.125,1,1.942472,1.850866,0.019812016658802317,0.3498037982247866,0.9,1998
kb,0.125,-1,1.992491,3.034768,0.05936264273346715,0.24560932410781153,0.9,2000
kb,0.125,1,2.042514,1.75082,0.017170301018761658,0.9342409876643395,0.9,2002
kb,0.125,-1,2.092538,1.834194,0.3848604382333393,0.5951234492458798,0.9,2004
kb,0.125,1,2.142562,1.800847,0.24516101787860822,0.7465933474958606,0.9,2006
kb,0.125,-1,0.041572,1.117193,0,0,30,1922
kb,0.125,-1,0.091595,1.984267,0.024240673342356796,0,30,1924
kb,0.125,1,0.141617,0.81705,0,0.04854999874376227,30,1926
kb,0.125,-1,0.191647,1.550703,0.04727532831562976,0,30,1928
kb,0.125,1,0.241666,0.583609,0,0.07039099139334616,30,1930
kb,0.125,-1,0.291689,0.750284,0.06854289010688513,0,30,1932
kb,0.125,1,0.341714,0.466885,0,0.06854289010688519,30,1934
kb,0.125,-1,0.39174,1.050489,0.06674331034707709,0,30,1936
kb,0.125,1,0.441756,1.10052,0,0.0888501370998668,30,1938
kb,0.125,1,0.49178,0.767028,0.025565483937454715,0.08424589791183579,30,1940
kb,0.125,-1,0.541806,0.917095,0.0798802516983634,0.024240673342356796,30,1942
kb,0.125,-1,0.591829,3.351577,0.07574083450415027,0.022984514806307615,30,1944
kb,0.125,1,0.641858,0.933773,0.021221268104616862,0.14664496012096617,30,1946
kb,0.125,1,0.691877,1.117197,0.0212212681046169,0.14664496012096617,30,1948
kb,0.125,-1,0.741902,0.466888,0.14279482626025453,0.04691890636444041,30,1950
kb,0.125,1,0.791923,0.767027,0.04568705993785828,0.13904577688777325,30,1952
kb,0.125,-1,0.841954,1.150545,0.13904577688777325,0.04568705993785826,30,1954
kb,0.125,1,0.891972,1.000469,0.04331954359384438,0.1574058694125245,30,1956
kb,0.125,-1,0.94199600000000006,2.201033,0.14924905282190246,0.06664019655261176,30,1958
kb,0.125,1,0.992019,1.38399,0.06152792388722707,0.18825923020163773,30,1960
kb,0.125,1,1.042044,2.3010100000000002,0.08170210422823516,0.17381700814416884,30,1962
kb,0.125,-1,1.092069,1.78417,0.16480976171140121,0.12928856043422257,30,1964
kb,0.125,1,1.14209,1.467355,0.1258941153478053,0.18673751302258346,30,1966
kb,0.125,-1,1.192113,2.284407,0.18183475726909373,0.14884358910790332,30,1968
kb,0.125,1,1.242137,1.467355,0.14113047229990658,0.2242323111257911,30,1970
kb,0.125,-1,1.292165,1.550735,0.21834513700798378,0.163679918580255,30,1972
kb,0.125,1,1.342183,1.367315,0.15938253531986524,0.2388673278348148,30,1974
kb,0.125,-1,1.39221,1.717478,0.23259591430409468,0.1814527773656937,30,1976
kb,0.125,1,1.44223,1.467358,0.16753270927207084,0.23964669080519968,30,1978
kb,0.125,-1,1.492257,1.95092,0.23335481525683108,0.18938897014406153,30,1980
kb,0.125,1,1.542282,1.867549,0.18441660091844697,0.2534829300075624,30,1982
kb,0.125,-1,1.592299,1.200556,0.24034737301313774,0.20042556453317187,30,1984
kb,0.125,1,1.642327,0.95046,0.19516343174712267,0.26029189956985044,30,1986
kb,0.125,-1,1.69235,3.451628,0.25345798822795246,0.1900394551963946,30,1988
kb,0.125,1,1.742377,1.267264,0.17085397962464832,0.30257050510493405,30,1990
kb,0.125,-1,1.792395,1.850878,0.2946265774991289,0.19262304121318263,30,1992
kb,0.125,1,1.842422,1.26726,0.1875657621037173,0.3131460144860969,30,1994
kb,0.125,-1,1.892443,2.25106,0.29691869961035233,0.20341153529677372,30,1996
kb,0.125,1,1.942472,1.850866,0.18780691097816682,0.32460046654358493,30,1998
kb,0.125,-1,1.992491,3.034768,0.30777957872848477,0.20364018776846984,30,2000
kb,0.125,1,2.042514,1.75082,0.1880180224784764,0.36088295658682545,30,2002
kb,0.125,-1,2.092538,1.834194,0.351408047324601,0.2093364455825806,30,2004
kb,0.125,1,2.142562,1.800847,0.203840359411234,0.36843669826985526,30,2006
kb,0.125,1,0.086133,0.500237,0,0,0.9,2011
kb,0.125,-1,0.136155,0.550265,0,0,0.9,2013
kb,0.125,1,0.186179,0.633579,0,0,0.9,2015
kb,0.125,-1,0.236206,0.65031,0,0,0.9,2017
kb,0.125,1,0.286229,0.500229,0,0,0.9,2019
kb,0.125,-1,0.336249,0.633632,0,0,0.9,2021
kb,0.125,1,0.386272,1.250586,0,0,0.9,2023
kb,0.125,-1,0.436302,1.233914,0,0.24224717174493118,0.9,2025
kb,0.125,1,0.48632,0.433534,0.04110999475267627,0.24224717174493118,0.9,2027
kb,0.125,-1,0.536345,1.050489,0.09979368697109446,0.016935256325929664,0.9,2029
kb,0.125,1,0.586371,1.55073,0.006976476366644865,0.6291601410050749,0.9,2031
kb,0.125,-1,0.636398,1.50071,0.2591824280708609,0.5909241046713116,0.9,2033
kb,0.125,-1,0.686424,0.416865,0.2862311249165204,0.10028140542274815,0.9,2035
kb,0.125,1,0.736443,0.550259,0.10028140542274815,0.28623112491652036,0.9,2037
kb,0.125,-1,0.786463,0.666977,0.04857418957097479,0.017018023455237462,0.9,2039
kb,0.125,-1,0.836488,2.034292,0.008243170246300554,0.002888004222738147,0.9,2041
kb,0.125,1,0.886515,0.600279,4.901020622337007e-4,0.8316962060963317,0.9,2043
kb,0.125,1,0.936535,1.20056,3.426254263365756e-5,0.0581430459397688,0.9,2045
kb,0.125,1,0.986559,0.633629,0.24225298619030838,0.00986703083578323,0.9,2047
kb,0.125,-1,1.036583,1.850872,0.00986703083578323,0.2422529861903084,0.9,2049
kb,0.125,1,1.086604,1.417336,0.04111098147965116,0.2439216333411667,0.9,2051
kb,0.125,1,1.136632,1.317289,0.24922381556179007,0.04139415537646793,0.9,2053
kb,0.125,-1,1.186655,1.58408,0.017052316253341443,0.6907178606234973,0.9,2055
kb,0.125,1,1.236678,1.250589,0.11721667345495404,0.24514099554748095,0.9,2057
kb,0.125,-1,1.286702,1.283933,0.1009857972633262,0.6363375377389473,0.9,2059
kb,0.125,1,1.33673,0.666985,0.2621391556056681,0.6296512306656108,0.9,2061
kb,0.125,1,1.386751,0.733674,0.018325884926818085,0.04401828475622768,0.9,2063
kb,0.125,-1,1.436772,1.400659,0.018133325967548262,0.007549345615398085,0.9,2065
kb,0.125,1,1.486797,0.750357,0.0012811441982981532,0.24532444579525278,0.9,2067
kb,0.125,1,1.536825,1.100523,2.1741360648335994e-4,0.041632216412273076,0.9,2069
kb,0.125,-1,1.586858,1.08384,0.007065098782878319,0.24228406741705533,0.9,2071
kb,0.125,1,1.636871,0.700331,0.09980888613782991,0.5909606126627177,0.9,2073
kb,0.125,-1,1.68689,0.817054,0.24344613795699946,0.04111625604719005,0.9,2075
kb,0.125,1,1.736912,0.650325,0.016937835665288867,0.1002876009268043,0.9,2077
kb,0.125,-1,1.786937,1.450683,0.04131346253449484,0.006977538925116642,0.9,2079
kb,0.125,-1,1.836957,0.983797,0.2492581771398518,0.0011841070693703222,0.9,2081
kb,0.125,1,1.886983,1.333962,0.0011841070693703222,0.2492581771398518,0.9,2083
kb,0.125,-1,1.937007,1.117197,0.04229978117172948,0.24244811789038168,0.9,2085
kb,0.125,1,1.987033,0.650308,0.04114409585249731,0.2494255580578997,0.9,2087
kb,0.125,1,2.037054,0.983796,0.006982263414743738,0.04232818616243829,0.9,2089
kb,0.125,-1,2.087079,1.41734,0.017437090099017696,0.0028763423925309054,0.9,2091
kb,0.125,1,2.137103,0.500237,4.881230183704712e-4,0.24520629270105673,0.9,2093
kb,0.125,-1,2.187127,1.050498,0.10101269641619184,2.0108220602853331e-4,0.9,2095
kb,0.125,1,2.237155,0.550262,3.412418966605565e-5,0.2593892972430804,0.9,2097
kb,0.125,-1,2.287174,1.183888,0.2593892972430804,3.412418966608486e-5,0.9,2099
kb,0.125,1,2.337198,1.133866,5.7909665075024115e-6,0.28626623116986977,0.9,2101
kb,0.125,-1,2.387219,1.900897,0.04858014719632328,0.24224815448747888,0.9,2103
kb,0.125,1,2.437249,1.484036,0.09979409181174327,0.6080627307849609,0.9,2105
kb,0.125,-1,2.487267,1.400653,0.10318987624007547,0.25918249677340477,0.9,2107
kb,0.125,1,2.537289,1.850872,0.04398396483059522,0.2597587704983956,0.9,2109
kb,0.125,-1,2.587313,1.317289,NA,NA,0.9,2111
kb,0.125,-1,0.036112,0.30014,0,0,30,2009
kb,0.125,1,0.086133,0.500237,0,0,30,2011
kb,0.125,-1,0.136155,0.550265,0,0,30,2013
kb,0.125,1,0.186179,0.633579,0,0,30,2015
kb,0.125,-1,0.236206,0.65031,0,0,30,2017
kb,0.125,1,0.286229,0.500229,0,0,30,2019
kb,0.125,-1,0.336249,0.633632,0,0,30,2021
kb,0.125,1,0.386272,1.250586,0,0,30,2023
kb,0.125,-1,0.436302,1.233914,0,0.025565483937454715,30,2025
kb,0.125,1,0.48632,0.433534,0.024240673342356796,0.025565483937454715,30,2027
kb,0.125,-1,0.536345,1.050489,0.02489426731131305,0.02360423935127472,30,2029
kb,0.125,1,0.586371,1.55073,0.022984514806307615,0.050495471717532665,30,2031
kb,0.125,-1,0.636398,1.50071,0.049169723288729456,0.04863585937949256,30,2033
kb,0.125,-1,0.686424,0.416865,0.07218721828412826,0.046115535415929824,30,2035
kb,0.125,1,0.736443,0.550259,0.046115535415929824,0.07218721828412823,30,2037
kb,0.125,-1,0.786463,0.666977,0.06844645625328123,0.043725815351678216,30,2039
kb,0.125,-1,0.836488,2.034292,0.0648995415669371,0.04145993125580431,30,2041
kb,0.125,1,0.886515,0.600279,0.03931146591346628,0.1133567113136086,30,2043
kb,0.125,1,0.936535,1.20056,0.03629570451085765,0.10466060225833376,30,2045
kb,0.125,1,0.986559,0.633629,0.059980334793823864,0.09923706030229694,30,2047
kb,0.125,-1,1.036583,1.850872,0.09923706030229694,0.05998033479382392,30,2049
kb,0.125,1,1.086604,1.417336,0.05687213691160188,0.11966005175901107,30,2051
kb,0.125,1,1.136632,1.317289,0.07949049065857479,0.11345923409531516,30,2053
kb,0.125,-1,1.186655,1.58408,0.11048038478034075,0.10365828222876595,30,2055
kb,0.125,1,1.236678,1.250589,0.098286680779629,0.13032074398847002,30,2057
kb,0.125,-1,1.286702,1.283933,0.1268991991309498,0.12196098216797037,30,2059
kb,0.125,1,1.33673,0.666985,0.11875892117151189,0.14982228461897126,30,2061
kb,0.125,1,1.386751,0.733674,0.10964838402001398,0.1383287355307966,30,2063
kb,0.125,-1,1.436772,1.400659,0.13469694246994254,0.10676958780540467,30,2065
kb,0.125,1,1.486797,0.750357,0.10123675762292543,0.15328239282195666,30,2067
kb,0.125,1,1.536825,1.100523,0.09599064026249006,0.14533925595236735,30,2069
kb,0.125,-1,1.586858,1.08384,0.13780773467780802,0.11658186212217236,30,2071
kb,0.125,1,1.636871,0.700331,0.11352102883795219,0.16044441876447832,30,2073
kb,0.125,-1,1.68689,0.817054,0.15623198289939466,0.11054055711446925,30,2075
kb,0.125,1,1.736912,0.650325,0.10763833707514922,0.15213014368861716,30,2077
kb,0.125,-1,1.786937,1.450683,0.148135997439286,0.10481231423780202,30,2079
kb,0.125,-1,1.836957,0.983797,0.1660250321687738,0.099380910524159,30,2081
kb,0.125,1,1.886983,1.333962,0.099380910524159,0.16602503216877373,30,2083
kb,0.125,-1,1.937007,1.117197,0.1574215681308243,0.11979644762176546,30,2085
kb,0.125,1,1.987033,0.650308,0.11358856188595534,0.17482942196564272,30,2087
kb,0.125,1,2.037054,0.983796,0.10770237054153944,0.1657697119628291,30,2089
kb,0.125,-1,2.087079,1.41734,0.16141746159853407,0.10487466651844277,30,2091
kb,0.125,1,2.137103,0.500237,0.09944003169201401,0.17861824710576443,30,2093
kb,0.125,-1,2.187127,1.050498,0.1739286610418753,0.09682925370951906,30,2095
kb,0.125,1,2.237155,0.550262,0.09181153444617048,0.19048111266188217,30,2097
kb,0.125,-1,2.287174,1.183888,0.19048111266188217,0.09181153444617052,30,2099
kb,0.125,1,2.337198,1.133866,0.08705383481161418,0.2061758115659741,30,2101
kb,0.125,-1,2.387219,1.900897,0.19549172280458965,0.10810816445273401,30,2103
kb,0.125,1,2.437249,1.484036,0.10526980639231713,0.21661392541351512,30,2105
kb,0.125,-1,2.487267,1.400653,0.20538893064573963,0.125380179243526,30,2107
kb,0.125,1,2.537289,1.850872,0.1188829429587182,0.2203111022132427,30,2109
kb,0.125,-1,2.587313,1.317289,NA,NA,30,2111
kb,0.25,-1,0.087692,0.800372,0,0,0.9,2115
kb,0.25,1,0.137715,0.717003,0,0,0.9,2117
kb,0.25,1,0.187742,0.750349,0,0,0.9,2119
kb,0.25,-1,0.237769,1.200571,0,0,0.9,2121
